,SUT,A1-1,A1-2,A1-3,A1-4,A2-1,A3-1,A3-2,A4-1,B1-1,B1-2,Operations with Problem,B2-1,C1-1,C1-2,C1-3,C2-1,C2-2,D1-1,D1-2,In Host,D1-3,D3-1,D3-2,Paths,Operations,Body Operations,Parameters,Status Codes,Page Param
1314,AM-I_Vehicle_API_2,3,3,3,3,0,3,True,0,3,0,0,3,0,0,0,3,0,0,0,False,0,0,0,3,3,3,3,"{""200"": 3, ""201"": 3, ""400"": 3, ""401"": 3, ""403"": 3, ""404"": 3}",{}
1315,Calls_testing_API_2,11,11,0,11,0,9,False,0,11,2,2,11,0,0,0,11,0,0,11,False,0,0,0,11,11,11,11,"{""200"": 8, ""202"": 11, ""400"": 11, ""201"": 3}",{}
1316,Simple_Customer_Delight_API_1,5,5,2,5,0,4,True,0,6,0,1,6,0,0,0,4,0,0,5,True,0,0,0,5,6,4,12,"{""200"": 6, ""500"": 5}",{}
1317,Trailing_Stop_Loss_alarm_API_0,8,8,8,8,0,8,False,0,10,0,0,10,0,0,0,3,0,0,0,False,0,0,0,8,10,3,18,"{""200"": 10, ""404"": 6}",{}
1318,JennyStudio_Developers_API_1,2,2,2,2,1,2,False,0,4,0,0,2,0,0,0,2,0,0,2,False,0,0,0,2,4,2,4,"{""200"": 4, ""401"": 4, ""403"": 4, ""500"": 1, ""400"": 2, ""409"": 3, ""404"": 2}",{}
1319,BNI_iFlow_API_1,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,0,"{""200"": 1, ""401"": 1, ""403"": 1, ""500"": 1}",{}
1320,AAD_Users_API_1,1,1,1,1,0,1,True,0,2,0,0,2,0,0,0,1,0,0,1,True,0,0,0,1,2,1,2,"{""200"": 1, ""404"": 1, ""201"": 1, ""400"": 1, ""409"": 1}",{}
1321,API_Stichting_ELBHO_0,15,15,15,15,2,15,True,2,19,0,0,18,0,0,0,5,0,0,15,True,0,0,0,15,19,5,27,"{""200"": 18, ""400"": 14, ""500"": 18, ""404"": 11, ""401"": 1, ""403"": 1}","{""limit"": 2}"
1322,customer-details-endpoint_1,1,1,1,1,0,0,True,0,4,1,4,4,0,0,0,2,0,0,1,False,0,0,0,1,4,2,10,"{""200"": 4}",{}
1323,CreSu_Mis_0,0,4,3,4,0,2,False,0,4,0,4,4,0,0,0,4,0,0,4,False,0,0,0,4,4,4,4,"{""200"": 4, ""400"": 4}",{}
1324,Area_1,11,11,11,10,1,10,True,0,13,0,1,13,0,0,0,0,0,0,11,True,0,0,0,11,13,0,0,"{""200"": 13}",{}
1325,Address_Book_1,3,3,1,3,0,2,True,0,5,1,1,5,0,0,0,2,0,0,3,True,0,0,0,3,5,2,4,"{""200"": 3, ""405"": 2, ""404"": 3, ""400"": 1}",{}
1326,간편계좌조회(투자가능금액조회)_1,1,1,1,1,0,0,True,0,1,1,1,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,4,"{""200"": 1, ""400"": 1}",{}
1327,DAT_API_0,20,20,13,20,0,17,False,0,31,2,5,31,0,0,0,11,0,0,20,True,0,0,0,20,31,11,12,"{""201"": 14, ""404"": 31, ""200"": 17}",{}
1328,newyear_v1,5,5,4,5,0,5,True,0,5,0,0,5,0,0,0,2,0,0,5,True,0,0,0,5,5,2,4,"{""200"": 5}",{}
1329,ALLmember_View_Reward_History_API_1,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,False,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""500"": 1}",{}
1330,TG_alerter_1,7,7,5,7,0,6,True,0,11,1,1,11,0,0,0,5,0,0,7,True,0,0,0,7,11,5,9,"{""200"": 9, ""405"": 5, ""400"": 6, ""404"": 4}",{}
1331,Blue_Hen_Planner_1,14,14,4,14,0,14,True,1,15,0,0,15,0,0,0,1,0,0,14,True,0,0,0,14,15,1,21,"{""200"": 15}","{""limit"": 1}"
1332,CNDB_EMR_API_1,2,2,2,2,0,1,True,0,2,0,1,2,0,0,0,1,0,0,2,True,0,0,0,2,2,1,3,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2}",{}
1333,Account_1,1,1,0,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,2,"{""200"": 1}",{}
1334,Clearing_Member_Identification_API_1,2,2,1,2,0,0,False,0,2,0,2,2,0,0,0,0,0,0,0,True,0,0,0,2,2,0,1,"{""200"": 2, ""400"": 2}",{}
1335,Custmers_API_1,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,0,"{""200"": 1, ""400"": 1}",{}
1336,CRMSPA_API_1,20,12,20,20,0,15,False,0,20,5,5,0,0,0,0,0,0,0,20,True,0,0,0,20,20,0,19,"{""200"": 19}",{}
1337,LFP_APIs_v5,62,62,11,62,4,51,True,0,63,3,11,63,0,0,0,21,0,0,0,False,0,0,0,62,63,21,91,"{""200"": 60, ""201"": 4, ""400"": 60, ""403"": 8}",{}
1338,Callback_Example_1,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,1,"{""201"": 1}",{}
1339,Data_Format_Converter_API_1,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,3,"{""200"": 1, ""400"": 1}",{}
1340,asset_API_1,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,1,"{""200"": 1, ""400"": 1, ""404"": 1, ""500"": 1}",{}
1341,Avanade_meArm_REST_API_1,6,6,6,6,5,6,True,0,6,0,0,6,0,0,2,1,0,0,6,False,0,0,0,6,6,1,8,"{""200"": 6, ""403"": 3, ""413"": 1}",{}
1342,Centri-REST-API_V1,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,2,"{""200"": 1}",{}
1343,Simple_Quote_API_1,1,1,0,1,0,0,True,0,1,1,1,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,2,"{""200"": 1, ""400"": 1}",{}
1344,Customer_Motivation_Management_HEALTH_CARE_PROVIDER_API_1,4,4,4,4,2,4,True,0,5,0,0,5,0,0,0,2,0,0,0,False,0,0,0,4,5,2,2,"{""200"": 5, ""201"": 2, ""401"": 5, ""403"": 5, ""404"": 5}",{}
1345,Device_Settings_1,2,2,1,2,0,1,False,0,3,1,1,3,0,0,0,1,0,0,2,False,0,0,0,2,3,1,5,"{""200"": 3, ""405"": 1, ""400"": 1}",{}
1346,Api_Access_Token_1,1,1,0,1,0,0,False,0,1,1,1,1,0,0,1,0,0,0,1,False,0,0,0,1,1,0,1,"{""200"": 1}",{}
1347,API_Tienda_|_Grupo_3_0,9,10,4,10,1,10,True,0,12,0,1,12,0,0,0,1,0,0,10,False,0,0,0,10,12,1,13,"{""200"": 11, ""201"": 1}",{}
1348,AlaaTv_1,3,3,1,3,0,2,False,0,3,1,1,3,0,0,0,2,0,0,3,True,0,0,0,3,3,2,3,"{""200"": 3, ""401"": 1}",{}
1349,Chiesi_Connector_1,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,0,False,0,0,0,1,1,0,2,"{""200"": 1}",{}
1350,FULLFace_Api_3,11,3,4,11,0,3,False,0,11,8,8,1,0,0,5,6,0,0,11,True,0,0,0,11,11,6,11,"{""200"": 11, ""501"": 3, ""505"": 3, ""400"": 8, ""500"": 8}",{}
1351,Clinic_API_-_API_Specification_v1,22,22,22,22,2,22,False,0,42,0,0,42,0,0,39,17,0,0,22,True,0,0,0,22,42,17,114,"{""200"": 17, ""401"": 40, ""403"": 34, ""500"": 41, ""201"": 9, ""400"": 17, ""404"": 22, ""204"": 16}",{}
1352,BLOCKS_Rest_Services_0,17,17,17,17,0,17,True,0,17,0,0,17,0,0,0,0,8,0,0,True,0,0,0,17,17,0,36,"{""200"": 17, ""400"": 17, ""401"": 17, ""500"": 17}",{}
1353,CoinTracker_Assignment_API_1,2,2,1,2,0,0,True,1,2,1,2,2,0,0,0,1,0,0,2,True,0,0,0,2,2,1,3,"{""201"": 1, ""400"": 2, ""409"": 1, ""200"": 1}","{""offset"": 1, ""limit"": 1}"
1354,api-users_0,4,4,4,4,2,3,False,0,4,1,1,4,0,0,0,3,0,0,0,True,0,0,0,4,4,3,4,"{""201"": 2, ""200"": 2}",{}
1355,Juganu_Api_proxy_7,8,9,0,9,0,9,False,0,21,0,1,21,0,0,2,8,0,0,9,True,0,0,0,9,21,8,75,"{""200"": 17, ""401"": 13, ""201"": 4, ""400"": 7, ""404"": 14}",{}
1356,API_Reference_-_Mail360_&_MOSS_Integration,9,9,1,9,0,9,True,0,9,0,0,9,0,0,0,5,0,0,9,False,0,0,0,9,9,5,14,"{""204"": 6, ""400"": 2, ""401"": 9, ""409"": 1, ""500"": 9, ""200"": 3, ""404"": 8}",{}
1357,BpaAPIService_v1,23,23,0,23,1,14,True,0,23,6,9,23,0,0,0,0,0,0,0,False,0,0,0,23,23,0,52,"{""201"": 10, ""204"": 17, ""200"": 17, ""410"": 2}",{}
1358,US_Bank_Custom_REST_API_for_OIM_11g_v2,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,0,0,0,2,True,0,0,0,2,2,0,1,"{""200"": 2, ""400"": 1, ""404"": 2}",{}
1359,Mail_Service_API_1,3,3,3,3,1,2,False,0,3,0,1,3,0,0,0,2,0,0,0,True,0,0,0,3,3,2,4,"{""200"": 3, ""400"": 2}",{}
1360,Chatbot_Builder_API_1_1,16,16,12,16,2,15,True,0,25,0,1,25,0,0,0,15,0,0,0,True,0,0,0,16,25,15,44,"{""200"": 18, ""201"": 3, ""204"": 4, ""400"": 6, ""404"": 3}",{}
1361,WAYZZ_interface_1,1,0,2,2,0,2,True,0,2,0,1,2,0,0,0,0,0,0,2,True,0,0,0,2,2,0,8,"{""200"": 2, ""400"": 2}",{}
1362,API_AddressManagement_1,6,6,4,6,0,3,False,0,6,1,3,6,0,0,0,1,0,0,6,False,0,0,0,6,6,1,29,"{""200"": 6}",{}
1363,Demo_app_1,1,1,1,1,1,1,False,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,1,"{""200"": 1, ""400"": 1}",{}
1364,CUES_SERVER_API_1,6,5,6,6,4,5,False,0,9,0,1,9,0,0,0,5,0,0,6,True,0,0,0,6,9,5,6,"{""200"": 9}",{}
1365,Contlog_API_1,9,9,2,9,0,8,True,0,9,0,1,9,0,0,0,4,0,0,9,True,0,0,0,9,9,4,9,"{""200"": 9, ""500"": 8, ""400"": 1, ""401"": 1}",{}
1366,Delivery_Scheduler_API_1,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""404"": 1}",{}
1367,ATE44_1,16,16,9,16,5,16,True,0,17,0,0,17,0,0,0,6,0,0,16,True,0,0,0,16,17,6,10,"{""200"": 17, ""400"": 17, ""403"": 17}",{}
1368,Betfair:_Exchange_Streaming_API_1,1,1,1,1,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,False,0,0,0,1,1,1,1,{},{}
1369,Cinematic_1,7,7,0,7,0,0,False,0,7,7,7,7,0,0,0,0,0,0,7,False,0,0,0,7,7,0,12,"{""200"": 7, ""404"": 7}",{}
1370,Caas_API_1,0,2,2,2,0,2,True,0,4,0,4,4,0,0,0,0,0,0,2,True,0,0,0,2,4,2,5,"{""200"": 4}",{}
1371,Server_Communication_2024,6,43,2,43,0,40,False,0,67,2,55,67,0,0,0,20,0,0,43,True,0,0,0,43,67,22,123,"{""200"": 46, ""400"": 34, ""404"": 64, ""204"": 21}",{}
1372,Amoveo_Exchange_API_0,1,1,1,1,0,1,False,0,1,0,0,0,0,0,0,0,0,0,1,True,0,0,0,1,1,0,0,"{""200"": 1}",{}
1373,API_de_Integração_Cinndi_v2-1,25,0,25,25,0,22,True,0,25,1,3,23,0,0,0,18,0,0,25,False,0,0,0,25,25,18,67,"{""201"": 11, ""200"": 13, ""404"": 1, ""202"": 1}",{}
1374,API_Tienda_Bsale_1,2,2,2,2,0,2,False,1,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,6,"{""200"": 2}","{""page"": 1}"
1375,Datengärtnerei_Test_Data_Service_API_0,10,10,10,10,1,9,True,0,10,0,1,10,0,0,0,0,0,0,0,False,0,0,0,10,10,0,5,"{""200"": 10}",{}
1376,CapLinked_API_1,41,32,41,41,14,40,False,1,65,0,1,65,0,0,0,34,0,0,41,True,0,0,0,41,65,34,99,"{""200"": 44, ""201"": 18, ""204"": 3}","{""page"": 1, ""per_page"": 1}"
1377,Anodx_Wallet_API_1,13,13,13,13,1,1,False,2,13,5,12,0,0,0,0,0,0,0,13,True,0,0,0,13,13,0,30,"{""200"": 13}","{""limit"": 2}"
1378,CampUSA_1,4,4,3,4,0,3,False,0,4,1,1,4,0,0,0,0,0,0,4,True,0,0,0,4,4,0,1,"{""200"": 4, ""403"": 4, ""404"": 1}",{}
1379,Book_and_Author_API_1,2,2,2,2,0,2,True,0,4,0,0,4,0,0,0,1,0,0,2,False,0,0,0,2,4,2,4,"{""200"": 2, ""201"": 2}",{}
1380,Arcus_1,1,1,1,1,0,0,False,0,1,1,1,1,0,0,0,0,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1}",{}
1381,Docga_1,2,2,2,2,0,1,True,1,2,1,1,2,0,0,0,0,0,0,2,True,0,0,0,2,2,0,16,"{""200"": 2, ""400"": 2}","{""page"": 1, ""limit"": 1}"
1382,CleverCards_Mobile_API_1,8,8,6,8,0,8,True,0,8,0,0,8,0,0,0,3,0,0,8,False,0,0,0,8,8,3,5,"{""200"": 8, ""400"": 7, ""401"": 7, ""404"": 7, ""500"": 7}",{}
1383,Geniam_MyAccount_1,5,5,5,0,0,5,True,0,5,0,0,5,0,0,0,4,0,0,5,False,0,0,0,5,5,4,6,"{""200"": 5}",{}
1384,Bate_Volta_1,4,4,4,4,0,4,True,0,5,0,0,2,0,0,2,3,0,0,4,True,0,0,0,4,5,3,5,"{""200"": 5, ""400"": 3, ""401"": 3, ""409"": 1}",{}
1385,API_de_cursos_1,6,6,6,6,1,6,False,2,10,0,0,10,0,0,0,4,0,0,6,True,0,0,0,6,10,4,14,"{""201"": 2, ""400"": 4, ""200"": 8, ""404"": 6, ""403"": 2}","{""limit"": 2, ""page"": 2}"
1386,BrokerComparePricing_0,3,3,3,3,0,3,False,0,3,0,0,3,0,0,0,2,0,0,3,False,0,0,0,3,3,2,2,"{""201"": 2, ""400"": 2, ""409"": 2, ""200"": 1}",{}
1387,CreateVendor_API_0,1,1,0,1,0,0,True,0,1,1,1,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,2,"{""201"": 1, ""400"": 1}",{}
1388,Innova_CCS_Customer_portal_webhooks_v2-oas3,16,16,9,16,0,12,False,0,16,0,4,15,0,0,0,7,0,0,16,False,0,0,0,16,16,7,16,"{""200"": 15}",{}
1389,Analytics_1,5,5,3,5,0,5,True,0,5,0,0,5,0,0,0,1,0,0,5,True,0,0,0,5,5,1,12,"{""201"": 1, ""401"": 5, ""500"": 5, ""200"": 3, ""204"": 1, ""400"": 2}",{}
1390,CleanQR_Project_API_1,16,16,13,16,0,15,False,0,17,0,1,17,0,0,0,8,0,0,16,False,0,0,0,16,17,8,22,"{""200"": 17, ""400"": 16, ""500"": 17, ""403"": 3, ""401"": 9, ""204"": 1, ""404"": 1}",{}
1391,API_онлайн-записи_пациентов_MyPatients_v1,8,8,0,8,3,7,True,0,8,1,1,8,0,0,0,2,0,0,0,False,0,0,0,8,8,2,10,"{""200"": 5, ""400"": 8, ""204"": 3}",{}
1392,Audio_API_Server_1,12,11,12,12,1,8,False,0,12,3,4,12,0,0,0,3,0,0,12,True,0,0,0,12,12,3,16,"{""200"": 11, ""400"": 12, ""401"": 9, ""404"": 2, ""201"": 1}",{}
1393,datapipe_1,4,4,1,4,0,1,False,0,4,0,3,4,0,0,0,0,0,0,4,True,0,0,0,4,4,2,8,"{""200"": 4, ""400"": 4, ""404"": 4}",{}
1394,Simple_API_0,2,2,1,2,0,2,True,0,4,0,0,4,0,0,0,2,0,0,2,True,0,0,0,2,4,2,4,"{""200"": 4, ""404"": 4}",{}
1395,API_PPG_1,3,2,3,3,0,3,False,0,3,0,0,3,0,0,0,0,0,0,3,False,0,0,0,3,3,0,4,"{""200"": 3}",{}
1396,Care_api_1,2,2,2,2,0,2,False,0,4,0,0,4,0,0,0,2,0,0,2,True,0,0,0,2,4,2,2,"{""200"": 2, ""401"": 4, ""403"": 4, ""404"": 4, ""201"": 2}",{}
1397,Loyalty_API_1,5,5,5,5,0,5,False,0,6,0,0,6,0,0,0,0,0,0,5,True,0,0,0,5,6,0,29,"{""200"": 6, ""400"": 6, ""401"": 6, ""500"": 6}",{}
1398,Contoso_Hub_1,5,5,5,5,0,0,False,0,5,0,5,0,0,0,0,0,0,0,5,False,0,0,0,5,5,0,29,"{""200"": 5, ""400"": 5, ""401"": 5, ""403"": 5, ""404"": 5, ""500"": 5}",{}
1399,TODO_API_1,4,4,3,4,0,4,False,0,7,0,0,7,0,0,0,6,0,0,4,True,0,0,0,4,7,6,8,"{""200"": 7, ""401"": 6, ""404"": 2, ""409"": 2}",{}
1400,Classic_Conin_Public_API_1,1,1,1,1,0,1,True,1,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,1,"{""200"": 1, ""400"": 1}","{""limit"": 1}"
1401,Balancesoft_API_1,3,0,3,3,0,3,False,0,5,0,0,5,0,0,0,2,0,0,3,True,0,0,0,3,5,2,5,"{""200"": 5, ""400"": 5}",{}
1402,Catalyx_API_1,2,2,0,0,0,0,True,0,2,2,2,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,1,"{""200"": 2}",{}
1403,ABC_1,1,1,1,1,0,1,True,1,2,0,0,0,0,0,0,1,0,0,1,True,0,0,0,1,2,1,4,"{""200"": 1, ""303"": 1, ""400"": 2, ""500"": 1, ""201"": 1, ""409"": 1}","{""limit"": 1}"
1404,Air_Active_API_1,3,2,1,3,0,2,True,0,3,0,1,3,0,0,0,2,0,0,0,False,0,0,0,3,3,2,3,"{""200"": 3}",{}
1405,API_BO_1,7,6,4,7,0,3,True,0,12,3,5,12,0,0,0,6,0,0,7,True,0,0,0,7,12,6,9,"{""200"": 12, ""400"": 12, ""404"": 10}",{}
1406,Bank_Contacts_APIs_1,1,0,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,3,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""503"": 1}",{}
1407,Ride_Service_1,6,7,4,7,1,7,True,0,9,0,1,9,0,0,0,4,0,0,0,True,0,0,0,7,9,4,12,"{""201"": 2, ""400"": 7, ""404"": 9, ""409"": 3, ""500"": 9, ""200"": 7, ""403"": 3, ""410"": 2}",{}
1408,Simple_Choffee_API_1,1,1,1,1,0,1,True,0,2,0,0,2,0,0,0,1,0,0,1,True,0,0,0,1,2,1,3,"{""200"": 1, ""400"": 2, ""201"": 1, ""409"": 1}",{}
1409,API_Authorization_1,1,1,0,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,3,"{""200"": 1, ""400"": 1}",{}
1410,covid19api_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,0,"{""200"": 1}",{}
1411,API_Marketing_Cloud_Mockup_1,5,5,0,5,0,3,False,0,5,1,2,5,0,0,0,3,0,0,5,True,0,0,0,5,5,3,5,"{""200"": 4, ""401"": 5, ""400"": 4, ""403"": 4, ""500"": 4, ""202"": 1}",{}
1412,AtlasRTX_API_V1_1,4,4,4,4,0,3,True,0,4,0,1,4,0,0,0,4,0,0,4,True,0,0,0,4,4,4,4,"{""201"": 4}",{}
1413,Dokumentasi_API_Orang_Tua_1,1,1,1,1,1,1,False,1,2,0,0,2,0,0,0,0,0,0,1,True,0,0,0,1,2,0,7,"{""200"": 2, ""400"": 1, ""409"": 1}","{""limit"": 1}"
1414,Swagger_Company_-_OpenAPI_3,3,3,1,3,0,0,True,0,4,1,4,2,0,0,0,2,0,0,0,True,0,0,0,3,4,2,5,"{""200"": 4, ""400"": 3, ""404"": 4, ""409"": 2}",{}
1415,Creature_App_1,3,3,3,3,0,3,True,0,5,0,0,0,0,0,0,2,0,0,3,False,0,0,0,3,5,2,5,"{""200"": 5}",{}
1416,WSO2_API_Manager_-_Admin_0,12,12,6,12,0,10,False,1,29,2,4,29,23,7,0,11,0,0,12,True,0,0,23,12,29,11,96,"{""200"": 24, ""304"": 12, ""406"": 12, ""400"": 11, ""404"": 18, ""412"": 12, ""403"": 2, ""201"": 5, ""415"": 5}","{""limit"": 1, ""offset"": 1}"
1417,Cat_Farm_1,4,4,4,4,1,4,False,0,7,0,0,7,0,0,0,2,0,0,4,True,0,0,0,4,7,2,7,"{""200"": 5, ""201"": 1, ""400"": 6, ""404"": 6, ""204"": 1}",{}
1418,Pullmantur_Checkin_Specifications_1,1,1,1,1,0,1,True,0,2,0,0,2,0,0,0,1,0,0,1,True,0,0,0,1,2,1,6,"{""200"": 1, ""400"": 2, ""404"": 1, ""500"": 2, ""201"": 1}",{}
1419,Sura-Mock-PC-V1,5,5,5,5,0,3,False,1,5,0,2,5,0,0,0,2,0,0,5,True,0,0,0,5,5,2,8,"{""200"": 5}","{""page"": 1}"
1420,Adurcup_API_1,3,3,3,3,0,2,False,0,3,1,1,3,0,0,0,0,0,0,3,True,0,0,0,3,3,0,0,"{""200"": 3, ""403"": 3}",{}
1421,Document_photography_API_1,8,7,8,8,0,7,True,0,11,1,1,11,0,0,0,4,0,0,8,True,0,0,0,8,11,5,11,"{""200"": 9, ""404"": 8, ""401"": 3, ""204"": 2, ""400"": 2}",{}
1422,Common_Services_API_0,1,1,1,1,0,0,False,0,1,0,1,1,0,0,0,1,0,0,1,False,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1}",{}
1423,Prueba_API_en_asistente_1,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,0,0,0,2,True,0,0,0,2,2,0,0,"{""200"": 2}",{}
1424,Expedia_API_Gateway_1,13,13,13,13,5,12,False,0,25,0,1,25,0,0,0,7,0,0,13,True,0,0,0,13,25,7,38,"{""200"": 12, ""400"": 19, ""401"": 20, ""403"": 21, ""201"": 4, ""404"": 18, ""204"": 9, ""409"": 1, ""405"": 1}",{}
1425,Akamai_Sensor_Data_API_1,1,1,1,1,0,1,True,0,1,0,0,1,0,0,1,1,0,0,1,True,0,0,0,1,1,1,9,"{""200"": 1, ""400"": 1}",{}
1426,Photon_CCHBC_B2B_Portal_Mock_CMS_API's_cms,25,25,25,25,0,21,True,0,25,2,4,25,0,0,0,0,0,0,25,True,0,0,0,25,25,0,73,"{""200"": 25, ""400"": 25, ""404"": 25, ""500"": 25}",{}
1427,S3_Management_API_1,3,3,3,3,0,3,False,0,7,0,0,7,0,0,4,4,0,0,3,True,0,0,0,3,7,4,10,"{""200"": 7, ""500"": 7, ""400"": 5, ""404"": 2}",{}
1428,Credit_Apply_1,7,7,3,7,0,7,False,0,7,0,0,6,0,0,0,4,3,0,7,True,0,0,0,7,7,4,24,"{""200"": 6, ""202"": 5, ""400"": 7, ""401"": 7, ""409"": 2, ""415"": 7, ""500"": 7, ""502"": 7, ""503"": 7, ""504"": 7, ""403"": 1, ""404"": 1, ""405"": 1}",{}
1429,Finverity_Credit_Data_Enhancement_API_v1,3,2,3,3,0,3,False,0,5,0,0,0,0,0,0,0,0,0,3,False,0,0,0,3,5,0,2,{},{}
1430,Book_Store_API_1,0,2,2,2,0,2,True,0,3,0,3,3,0,0,0,1,0,0,2,False,0,0,0,2,3,1,1,"{""200"": 2, ""204"": 1, ""404"": 1}",{}
1431,Check_Point_CloudGuard_Connect_API_1,5,5,3,5,0,5,True,1,8,0,0,8,0,0,0,3,0,0,5,True,0,0,0,5,8,3,9,"{""200"": 6, ""401"": 8, ""400"": 7, ""500"": 7, ""404"": 4, ""201"": 1, ""204"": 1, ""403"": 1}","{""offset"": 1, ""limit"": 1}"
1432,Autores_-_Alura_1,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,0,"{""200"": 1, ""400"": 1}",{}
1433,3RM_API_1,3,3,0,3,0,0,False,0,3,3,3,3,0,0,0,0,0,0,3,True,0,0,0,3,3,0,4,"{""200"": 3, ""400"": 3}",{}
1434,CCL_Dealer_API_1,18,18,10,18,0,13,True,0,18,3,5,18,0,0,0,9,0,0,18,True,0,0,0,18,18,9,19,"{""200"": 18, ""401"": 2}",{}
1435,FSAD_Blog_API_1,3,3,2,3,0,3,False,0,4,0,0,4,0,0,0,1,0,0,3,True,0,0,0,3,4,1,2,"{""200"": 2, ""201"": 1, ""204"": 1}",{}
1436,Envío_Código_Seguridad_1,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,4,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""503"": 1}",{}
1437,Docman_SCI_Gateway_API_1,6,6,0,6,0,6,True,2,8,0,0,6,0,0,0,3,0,0,6,True,0,0,0,6,8,3,29,"{""200"": 7, ""400"": 7, ""401"": 8, ""403"": 8, ""404"": 8, ""201"": 1, ""202"": 1}","{""page"": 2}"
1438,API_Documentation_ITG_1,7,7,7,7,1,6,True,0,16,1,1,16,0,0,0,4,0,0,7,False,0,0,0,7,16,4,8,"{""200"": 16, ""401"": 16, ""403"": 16, ""404"": 11, ""201"": 6, ""204"": 5}",{}
1439,Digital_Catalogue_CMS_API_1,2,2,2,2,0,2,False,0,6,0,0,6,0,0,0,3,0,0,2,False,0,0,0,2,6,3,3,"{""200"": 4, ""201"": 2}",{}
1440,Калькуляторы_1,0,2,2,2,0,2,False,0,2,0,2,2,0,0,0,1,0,0,2,False,0,0,0,2,2,1,3,"{""200"": 2, ""400"": 2, ""500"": 2}",{}
1441,CFNA_Customer_Lookup_API_1,2,2,1,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""403"": 2, ""404"": 2, ""500"": 2}",{}
1442,Criterion_0,5,5,5,5,0,5,False,0,5,0,0,5,0,0,1,2,0,0,0,False,0,0,0,5,5,3,9,"{""200"": 5, ""401"": 3, ""400"": 2, ""404"": 1}",{}
1443,dev-sangue_v1,1,1,1,1,0,1,False,0,2,0,0,2,0,0,0,0,0,0,1,False,0,0,0,1,2,0,1,"{""200"": 2}",{}
1444,Click2Sure_OTP_API_v1-1,2,1,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,3,"{""200"": 2, ""401"": 2, ""403"": 2}",{}
1445,Cadejo_1,3,3,3,3,0,3,True,0,3,0,0,3,0,0,3,1,1,0,3,True,0,0,0,3,3,1,6,"{""200"": 3, ""400"": 3, ""401"": 3}",{}
1446,Cambiar_Estado_0,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,4,"{""201"": 1}",{}
1447,CUSS_2,24,24,21,24,0,17,True,0,24,0,7,24,0,0,0,0,0,0,24,True,0,0,0,24,24,1,21,"{""200"": 24, ""401"": 22}",{}
1448,Evana360_API_v1,39,39,25,39,8,39,True,8,52,0,0,52,0,0,0,21,0,0,2,False,0,0,0,39,52,23,153,"{""201"": 8, ""202"": 5, ""204"": 14, ""200"": 37, ""400"": 39, ""401"": 40, ""404"": 36, ""500"": 36, ""503"": 36, ""403"": 4, ""409"": 2}","{""limit"": 8, ""page"": 8}"
