,SUT,A1-1,A1-2,A1-3,A1-4,A2-1,A3-1,A3-2,A4-1,B1-1,B1-2,Operations with Problem,B2-1,C1-1,C1-2,C1-3,C2-1,C2-2,D1-1,D1-2,In Host,D1-3,D3-1,D3-2,Paths,Operations,Body Operations,Parameters,Status Codes,Page Param
336,apisetu_transport_3_0_0,5,5,5,5,0,5,False,0,5,0,0,5,0,0,0,5,0,0,5,True,0,0,0,5,5,5,5,"{""200"": 5, ""400"": 5, ""401"": 5, ""404"": 5, ""500"": 5, ""502"": 5, ""503"": 5, ""504"": 5}",{}
337,vtex_Session-Manager-API_1_0,2,2,2,2,0,2,True,0,4,0,0,4,0,0,0,2,0,0,2,False,0,0,0,2,4,2,3,"{""200"": 4}",{}
338,twilio_twilio_flex_v2_1_42_0,1,1,0,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,0,False,0,0,0,1,1,1,1,"{""201"": 1}",{}
339,redhat_patchman-engine_v1_15_3,19,8,20,20,0,0,True,8,21,0,21,21,0,0,0,2,8,0,0,False,0,0,0,20,21,2,169,"{""200"": 21}","{""limit"": 8, ""offset"": 8}"
340,azure_azsadmin-DownloadedProduct_2016-01-01,2,2,0,2,0,2,True,0,4,0,0,4,0,0,0,1,0,0,2,False,0,0,0,2,4,1,20,"{""200"": 4, ""404"": 2, ""202"": 2}",{}
341,aviationdata_v1,6,0,6,6,0,5,False,0,6,1,1,6,0,0,0,0,0,0,0,False,0,0,0,6,6,0,10,"{""200"": 6}",{}
342,adyen_PayoutService_30,6,6,1,6,0,6,True,0,6,0,0,0,0,0,0,6,0,0,6,True,0,0,0,6,6,6,6,"{""200"": 6, ""400"": 6, ""401"": 6, ""403"": 6, ""500"": 6}",{}
343,azure_domainservices_2017-01-01,4,4,0,4,0,4,True,0,7,0,0,7,0,0,0,2,0,0,4,False,0,0,0,4,7,2,24,"{""200"": 6, ""201"": 1, ""202"": 3, ""204"": 1}",{}
344,apisetu_transportkl_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
345,hetzner_1_0_0,112,38,112,112,79,83,False,0,144,6,29,144,0,0,0,62,0,0,112,True,0,0,0,112,144,62,260,"{""200"": 65, ""201"": 69, ""204"": 10}",{}
346,azure_sql-managedInstanceOperations_2018-06-01-preview,1,1,0,1,0,1,True,0,1,0,0,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,4,"{""200"": 1}",{}
347,azure_servicebus_2014-09-01,21,21,0,21,0,21,True,0,41,0,0,41,0,0,0,11,0,0,21,False,0,0,0,21,41,11,203,"{""200"": 41, ""201"": 2, ""202"": 4, ""204"": 7}",{}
348,ebay_sell-feed_v1_3_1,16,2,16,16,0,15,False,6,23,0,1,23,0,0,0,6,0,0,16,False,0,0,0,16,23,7,50,"{""200"": 16, ""400"": 23, ""403"": 20, ""500"": 23, ""202"": 4, ""404"": 12, ""409"": 5, ""201"": 1, ""204"": 2}","{""limit"": 6, ""offset"": 6}"
349,spoonacular_1_1,97,97,51,82,12,61,False,9,99,31,36,99,0,8,0,14,0,0,97,False,0,0,0,97,99,24,573,"{""200"": 99, ""401"": 99, ""403"": 99, ""404"": 99}","{""offset"": 8, ""page"": 1}"
350,azure_azsadmin-AcquiredPlan_2015-11-01,2,2,0,2,0,0,True,0,4,2,4,4,0,0,0,1,0,0,2,False,0,0,0,2,4,1,16,"{""200"": 4, ""201"": 1, ""204"": 1}",{}
351,skynewz-api-fortnite_3_1_5,9,9,9,9,0,9,False,0,9,0,0,1,0,0,0,1,0,0,9,False,0,0,0,9,9,1,8,"{""200"": 9, ""401"": 1, ""404"": 5, ""400"": 2}",{}
352,nasa_asteroids neows_3_4_0,3,3,3,3,0,3,False,0,3,0,0,0,0,0,0,0,0,0,3,False,0,0,0,3,3,0,6,"{""200"": 3}",{}
353,walmart_item_3_0_1,4,4,2,4,0,4,False,4,6,0,0,0,0,0,0,0,0,0,0,False,0,0,0,4,6,2,56,{},"{""offset"": 4, ""limit"": 4}"
354,schooldigger_v2_0,7,7,7,7,2,7,False,4,7,0,0,7,0,0,0,0,0,0,0,False,0,0,0,7,7,0,79,"{""200"": 7}","{""page"": 4}"
355,azure_servicefabric_1_0_0,77,77,0,77,0,26,True,0,77,39,51,0,0,0,0,26,0,0,77,False,0,0,0,77,77,26,286,"{""200"": 77, ""201"": 5, ""202"": 5}",{}
356,hubapi_auth_v1,3,3,3,3,0,3,False,0,4,0,0,0,0,0,3,0,4,0,0,False,0,0,0,3,4,1,4,"{""200"": 3, ""204"": 1}",{}
357,hubapi_cms_v3,1,2,1,2,0,2,False,1,2,0,1,0,0,0,0,0,2,0,0,False,0,0,0,2,2,0,11,"{""200"": 2}","{""limit"": 1}"
358,klarna_payments_1_0_0,5,4,2,5,0,5,False,0,6,0,0,6,0,0,0,4,0,0,0,False,0,0,0,5,6,4,9,"{""204"": 2, ""403"": 6, ""404"": 5, ""200"": 4, ""400"": 4, ""409"": 2}",{}
359,paccurate_0_1_1,0,1,1,1,0,1,True,0,1,0,0,0,0,0,0,1,0,0,1,False,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""500"": 1}",{}
360,azure_sql-connectionPolicies_2014-04-01,1,1,0,1,0,1,True,0,2,0,0,2,0,0,0,1,0,0,1,False,0,0,0,1,2,1,11,"{""200"": 2, ""201"": 1}",{}
361,azure_automation-sourceControlSyncJobStreams_2017-05-15-preview,2,2,0,2,0,2,True,0,2,0,0,0,0,0,0,0,0,0,2,False,0,0,0,2,2,0,14,"{""200"": 2}",{}
362,azure_sql-queries_2014-04-01,3,3,0,3,0,3,True,0,3,0,0,3,0,0,0,0,0,0,3,False,0,0,0,3,3,0,17,"{""200"": 3}",{}
363,azure_apimanagement-apimpolicysnippets_2018-06-01-preview,1,1,0,1,0,1,True,0,1,0,0,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,5,"{""200"": 1}",{}
364,amentum_global-magnet_1_3_0,1,0,1,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,4,"{""200"": 1}",{}
365,ebay_sell-metadata_v1_6_0,8,0,7,8,0,1,False,0,8,7,7,8,0,0,0,0,0,0,8,False,0,0,0,8,8,0,14,"{""200"": 8, ""400"": 8, ""404"": 8, ""500"": 8, ""204"": 6}",{}
366,azure_recoveryservices-registeredidentities_2016-06-01,2,2,0,2,0,2,True,0,2,0,0,2,0,0,0,1,0,0,2,False,0,0,0,2,2,1,11,"{""200"": 1, ""204"": 1}",{}
367,gov_bcdc_3_0_1,22,0,22,22,0,3,False,8,22,19,19,22,0,0,0,0,0,0,22,True,0,0,0,22,22,0,42,"{""200"": 22}","{""limit"": 8, ""offset"": 6}"
368,googleapis_oauth2_v1,3,3,3,3,0,3,False,0,3,0,0,3,0,0,3,0,0,0,0,False,0,0,0,3,3,0,44,"{""200"": 3}",{}
369,azure_network-vmssNetworkInterface_2015-06-15,3,3,0,3,0,0,True,0,3,0,3,3,0,0,0,0,0,0,3,False,0,0,0,3,3,0,16,"{""200"": 3}",{}
370,apisetu_transportpb_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
371,chompthis_1_0_0-oas3,4,4,4,0,1,2,False,3,4,2,2,4,0,0,0,0,0,0,4,True,0,0,0,4,4,0,20,"{""200"": 4, ""400"": 4, ""401"": 4, ""404"": 4, ""500"": 4}","{""limit"": 3, ""page"": 2}"
372,vtex_Promotions-_1_0,26,27,11,27,1,27,True,0,31,0,0,31,0,31,0,12,0,0,27,False,0,0,0,27,31,12,111,"{""200"": 27, ""204"": 2, ""201"": 1, ""202"": 1}",{}
373,azure_network-serviceEndpointPolicy_2018-07-01,5,5,0,5,0,0,True,0,10,2,10,10,0,0,0,3,0,0,5,False,0,0,0,5,10,3,44,"{""200"": 10, ""201"": 2, ""202"": 2, ""204"": 2}",{}
374,pandorabots_1_0_0,7,0,7,7,0,7,True,0,13,0,0,13,0,0,0,0,0,0,7,False,0,0,0,7,13,2,51,"{""200"": 13}",{}
375,patrowl_1_0_0,13,14,10,14,0,10,True,0,14,2,4,14,0,0,0,1,0,0,14,False,0,0,0,14,14,1,5,"{""200"": 14}",{}
376,personio_authentication_1_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,2,"{""200"": 1}",{}
377,googleapis_language_v1beta1,4,4,0,4,0,4,False,0,4,0,0,4,0,0,4,4,0,0,0,False,0,0,0,4,4,4,92,"{""200"": 4}",{}
378,apisetu_revenueassam_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
379,azure_sql-metrics_2014-04-01,4,4,0,4,0,4,True,0,4,0,0,4,0,0,0,0,0,0,4,False,0,0,0,4,4,0,22,"{""200"": 4}",{}
380,apisetu_cgbse_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
381,hubapi_conversations_v3,1,1,1,1,0,0,False,0,1,1,1,0,0,0,0,1,1,0,0,False,0,0,0,1,1,1,1,"{""200"": 1}",{}
382,apisetu_saralharyana_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
383,azure_maintenance-Maintenance_2018-06-01-preview,13,13,0,13,0,7,True,0,18,2,6,12,0,0,0,4,0,0,13,False,0,0,0,13,18,4,113,"{""200"": 18}",{}
384,twilio_twilio_flex_v1_1_42_0,30,30,0,30,0,30,False,13,50,0,0,50,0,0,25,0,4,0,0,False,0,0,0,30,50,19,126,"{""200"": 32, ""201"": 12, ""204"": 6}","{""Page"": 13}"
385,amadeus_amadeus-flight-cheapest-date-search_1_0_6,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,True,0,0,0,1,1,0,8,"{""200"": 1, ""400"": 1, ""404"": 1, ""500"": 1}",{}
386,azure_containerregistry-containerregistry_scopemap_2019-05-01-preview,5,5,0,5,0,4,True,0,11,1,1,11,0,0,0,5,0,0,5,False,0,0,0,5,11,5,57,"{""200"": 11, ""202"": 3, ""201"": 4, ""204"": 2}",{}
387,apache_qakka_v1,7,7,2,7,0,7,True,0,10,0,0,10,0,0,0,0,0,0,7,False,0,0,0,7,10,1,16,"{""200"": 10, ""400"": 7, ""404"": 1}",{}
388,truanon_1_0_0,2,0,2,2,0,1,True,0,2,1,1,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,4,"{""200"": 2}",{}
389,wolframalpha_v0_1,2,2,2,2,0,2,True,0,2,0,0,2,0,0,0,0,0,0,0,False,0,0,0,2,2,0,2,"{""200"": 2, ""400"": 2, ""403"": 2, ""500"": 2, ""503"": 2, ""501"": 1}",{}
390,adyen_TransferService_1,3,3,3,3,0,3,False,1,3,0,0,0,0,0,0,1,1,0,3,True,0,0,0,3,3,1,10,"{""200"": 3, ""401"": 3, ""403"": 3, ""500"": 3}","{""limit"": 1}"
391,apisetu_transportdd_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
392,azure_azsadmin-EdgeGateway_2016-05-01,2,2,0,2,0,2,True,0,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,10,"{""200"": 2, ""404"": 2}",{}
393,adyen_BalanceControlService_1,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1}",{}
394,azure_network-virtualWan_2018-04-01,17,17,0,17,0,17,True,0,31,0,0,0,0,0,0,10,0,0,17,False,0,0,0,17,31,10,126,"{""200"": 31, ""201"": 9, ""202"": 6, ""204"": 5}",{}
395,azure_authorization-authorization-ElevateAccessCalls_2015-07-01,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,1,"{""200"": 1}",{}
396,googleapis_admin_datatransfer_v1,4,4,2,4,0,4,False,0,5,0,0,5,0,0,5,1,0,0,0,False,0,0,0,4,5,1,122,"{""200"": 5}",{}
397,wowza_1,70,24,70,70,8,43,False,8,104,19,42,47,0,0,0,27,0,0,69,True,0,0,0,70,104,27,179,"{""200"": 92, ""401"": 103, ""403"": 75, ""404"": 75, ""410"": 75, ""204"": 12}","{""page"": 8, ""per_page"": 8}"
398,c19qrserver_1_1,11,11,6,11,0,9,True,0,14,0,2,14,0,0,0,7,0,0,11,True,0,0,0,11,14,7,14,"{""200"": 14, ""401"": 13, ""503"": 2}",{}
399,apisetu_vhseker_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
400,azure_automation-linkedWorkspace_2015-10-31,1,1,0,1,0,1,True,0,1,0,0,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,4,"{""200"": 1}",{}
401,azure_subscription-subscriptions_2019-03-01-preview,3,3,0,3,0,2,True,0,3,0,1,0,0,0,0,1,0,0,3,False,0,0,0,3,3,1,7,"{""200"": 3}",{}
402,mastercard_MAWS_1_1_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,0,False,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""500"": 1}",{}
403,sportsdata_nba-v3-stats_1_0,30,30,1,30,1,30,False,0,30,0,0,30,0,0,0,0,0,0,30,True,0,0,0,30,30,0,60,"{""200"": 30}",{}
404,azure_sql-syncAgents_2015-05-01-preview,4,4,0,4,0,3,True,0,6,1,1,0,0,0,0,1,0,0,4,False,0,0,0,4,6,1,30,"{""200"": 6, ""201"": 1, ""202"": 2, ""204"": 1}",{}
405,surrey_trafficloops_0_1,2,2,0,2,0,2,True,0,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,3,"{""200"": 2}",{}
406,apisetu_edistrictkerala_3_0_0,24,24,24,24,0,24,False,0,24,0,0,24,0,0,0,24,0,0,24,True,0,0,0,24,24,24,24,"{""200"": 24, ""400"": 24, ""401"": 24, ""404"": 24, ""500"": 24, ""502"": 24, ""503"": 24, ""504"": 24}",{}
407,azure_web-Diagnostics_2016-03-01,22,22,0,22,10,22,True,0,22,0,0,22,0,0,0,0,0,0,22,False,0,0,0,22,22,0,144,"{""200"": 22}",{}
408,azure_notificationhubs_2014-09-01,15,15,0,15,0,13,True,0,23,0,2,23,0,0,0,6,0,0,15,False,0,0,0,15,23,6,107,"{""200"": 23, ""201"": 2, ""202"": 2, ""204"": 3, ""404"": 1}",{}
409,twilio_twilio_content_v1_1_42_0,5,5,0,5,0,5,True,3,6,0,0,6,0,0,0,0,1,0,0,False,0,0,0,5,6,0,12,"{""200"": 5, ""204"": 1}","{""Page"": 3}"
410,sportsdata_nascar-v2_1_0,6,6,5,6,0,6,False,0,6,0,0,6,0,0,0,0,0,0,6,True,0,0,0,6,6,0,10,"{""200"": 6}",{}
411,fraudlabspro_fraud-detection_1_1,2,2,2,2,2,2,False,0,2,0,0,2,0,0,2,0,0,0,0,False,0,0,0,2,2,0,38,"{""200"": 2}",{}
412,mastercard_open-banking-connect-pis_1_16_0,12,12,12,12,0,3,False,0,12,0,9,12,0,0,0,11,3,0,12,False,0,0,0,12,12,11,11,"{""200"": 12, ""400"": 12, ""500"": 12, ""504"": 11}",{}
413,wmata_incidents_1_0,6,6,0,6,0,6,False,0,6,0,0,6,0,0,0,0,0,0,6,False,0,0,0,6,6,0,4,"{""200"": 6}",{}
414,npr_station-finder_3,2,2,1,2,0,2,False,0,2,0,0,0,0,0,2,0,2,0,0,False,0,0,0,2,2,0,8,"{""200"": 2, ""400"": 2, ""401"": 2, ""500"": 2, ""503"": 2, ""404"": 1}",{}
415,azure_apimanagement-apimopenidconnectproviders_2018-06-01-preview,2,2,0,2,0,2,True,0,6,0,0,0,0,0,0,2,0,0,2,False,0,0,3,2,6,2,37,"{""200"": 5, ""201"": 1, ""204"": 2}",{}
416,hubapi_business units_v3,1,1,0,1,0,1,False,0,1,0,0,0,0,0,0,0,1,0,0,False,0,0,0,1,1,0,3,"{""200"": 1}",{}
417,azure_compute-swagger_2015-11-01,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,1,0,0,1,False,0,0,0,1,1,1,5,"{""200"": 1, ""201"": 1}",{}
418,vtex_VTEX_TEMPLATE_1_0_0,2,2,1,2,0,2,True,1,3,0,0,0,0,0,0,0,0,0,2,False,0,0,0,2,3,0,2,"{""200"": 2, ""201"": 1}","{""limit"": 1}"
419,azure_cognitiveservices_2017-04-18,11,11,0,11,1,9,True,0,14,1,2,4,0,0,0,5,0,0,11,False,0,0,0,11,14,5,51,"{""200"": 14, ""201"": 1, ""202"": 3, ""204"": 1}",{}
420,googleapis_adsensehost_v4_1,17,17,5,17,0,17,False,0,26,0,0,26,0,0,26,7,0,0,17,True,0,0,0,17,26,7,445,"{""200"": 26}",{}
421,biztoc_v1,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,1,"{""200"": 1}",{}
422,image-charts_6_1_19,2,2,2,1,0,2,True,0,2,0,0,0,0,0,0,0,0,0,2,False,0,0,0,2,2,0,48,{},{}
423,ticketmaster_commerce_v2,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,1,0,0,0,True,0,0,0,1,1,1,6,"{""200"": 1}",{}
424,interzoid_getfullnameparsedmatch_1_0_0,1,1,1,1,0,0,False,0,1,1,1,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,3,"{""200"": 1, ""400"": 1, ""403"": 1, ""405"": 1, ""500"": 1}",{}
425,interzoid_getareacodefromnumber_1_0_0,1,1,1,1,0,0,False,0,1,1,1,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,2,"{""200"": 1, ""400"": 1, ""403"": 1, ""404"": 1, ""405"": 1, ""500"": 1}",{}
426,interzoid_getcountrystandard_1_0_0,1,1,1,1,0,0,False,0,1,1,1,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,2,"{""200"": 1, ""400"": 1, ""403"": 1, ""405"": 1, ""500"": 1}",{}
427,googleapis_accesscontextmanager_v1beta,4,4,1,4,0,4,False,0,9,0,0,9,0,0,9,4,0,0,0,False,0,0,0,4,9,4,219,"{""200"": 9}",{}
428,apisetu_aiimspatna_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
429,instagram_1_0_0,23,23,23,23,7,19,False,0,27,4,4,27,0,0,0,0,0,0,23,True,0,0,0,23,27,0,55,"{""200"": 27, ""404"": 1}",{}
430,amentum_space_radiation_1_1_2,3,0,3,3,0,3,True,0,3,0,0,3,0,0,0,0,0,0,3,False,0,0,0,3,3,0,30,"{""200"": 3}",{}
431,googleapis_games_v1,30,30,8,30,4,28,False,0,31,0,2,31,0,0,31,3,0,0,0,False,0,0,0,30,31,3,764,"{""200"": 31}",{}
432,googleapis_webfonts_v1,1,1,1,1,0,1,False,0,1,0,0,1,0,0,1,0,0,0,0,False,0,0,0,1,1,0,26,"{""200"": 1}",{}
433,azure_analysisservices_2017-08-01,13,13,0,13,3,11,True,0,16,0,2,14,0,0,0,3,0,0,13,False,0,0,0,13,16,3,58,"{""200"": 16, ""202"": 6, ""201"": 1, ""204"": 1}",{}
434,azure_recoveryservices-vaults_2016-06-01,6,6,0,6,1,5,True,0,11,0,3,11,0,0,0,5,0,0,6,False,0,0,0,6,11,5,43,"{""200"": 11, ""201"": 2}",{}
435,mastercard_PersonalizedLoyaltyOffers_1_3,8,8,8,8,0,6,False,0,8,0,2,0,0,0,0,0,0,0,8,True,0,0,0,8,8,0,30,"{""200"": 8}",{}
436,azure_network-expressRouteGateway_2018-08-01,5,5,0,5,0,5,True,0,9,0,0,9,0,0,0,2,0,0,5,False,0,0,0,5,9,2,38,"{""200"": 9, ""201"": 2, ""202"": 2, ""204"": 2}",{}
437,sportsdata_nhl-v3-scores_1_0,18,18,1,18,1,18,False,0,18,0,0,18,0,0,0,0,0,0,18,True,0,0,0,18,18,0,30,"{""200"": 18}",{}
438,wordnik_4_0,16,16,9,0,5,15,False,9,16,1,1,16,0,0,0,0,0,0,16,True,0,0,0,16,16,0,92,"{""200"": 16}","{""limit"": 9}"
439,adyen_DataProtectionService_1,1,1,0,1,0,1,True,0,1,0,0,0,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""403"": 1, ""500"": 1}",{}
440,nrel_transportation-incentives-laws_0_1_0,4,0,4,4,0,0,False,1,4,1,4,4,0,0,0,0,0,0,0,False,0,0,0,4,4,0,25,"{""200"": 4}","{""limit"": 1}"
441,adyen_BalancePlatformService_1,24,24,2,24,1,24,False,3,34,0,0,0,0,0,0,16,0,0,24,True,0,0,0,24,34,16,47,"{""200"": 33, ""400"": 33, ""401"": 34, ""403"": 34, ""500"": 34, ""204"": 1}","{""offset"": 3, ""limit"": 3}"
442,azure_sql-backups_2014-04-01,4,4,0,4,0,4,True,0,4,0,0,4,0,0,0,0,0,0,4,False,0,0,0,4,4,0,18,"{""200"": 4}",{}
443,ip2whois_1_0,0,1,1,1,0,1,False,0,1,0,0,1,0,0,1,0,0,0,1,True,0,0,0,1,1,0,3,"{""200"": 1}",{}
444,thenounproject_1_0_0,13,10,13,13,2,13,False,6,13,0,0,13,0,0,0,0,0,0,13,False,0,0,0,13,13,0,30,"{""200"": 13}","{""limit"": 6, ""offset"": 6, ""page"": 6}"
445,apisetu_transporthr_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
446,departureboard_2_0,6,6,0,6,0,0,False,0,6,6,6,0,0,0,0,0,0,0,6,True,0,0,0,6,6,0,36,"{""200"": 6, ""400"": 6, ""401"": 6, ""500"": 6, ""503"": 6}",{}
447,azure_sql-serverOperations_2019-06-01-preview,1,1,0,1,0,1,True,0,1,0,0,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,4,"{""200"": 1}",{}
448,apisetu_enibandhanjh_3_0_0,3,3,3,3,0,3,False,0,3,0,0,3,0,0,0,3,0,0,3,True,0,0,0,3,3,3,3,"{""200"": 3, ""400"": 3, ""401"": 3, ""404"": 3, ""500"": 3, ""502"": 3, ""503"": 3, ""504"": 3}",{}
449,amentum_gravity_1_1_1,2,0,2,2,0,2,True,0,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,4,"{""200"": 2}",{}
450,tvmaze_1_0,25,13,25,25,0,17,False,0,42,6,13,32,0,0,0,10,0,0,25,True,0,0,0,25,42,10,75,"{""200"": 42, ""403"": 1, ""404"": 29, ""401"": 2}",{}
451,deutschebahn_flinkster_v1,10,10,5,10,0,10,False,2,10,0,0,10,0,0,0,0,10,0,10,True,0,0,0,10,10,0,32,"{""200"": 10, ""403"": 9, ""404"": 2, ""400"": 7}","{""offset"": 2, ""limit"": 2}"
452,azure_machinelearningexperimentation-machineLearningExperimentation_2017-05-01-preview,8,8,0,8,0,8,True,0,17,0,0,0,0,0,0,6,0,0,8,False,0,0,0,8,17,6,81,"{""200"": 17, ""201"": 3, ""204"": 3}",{}
453,ebay_buy-browse_v1_1_0,9,1,11,11,0,4,False,2,11,4,9,11,0,0,0,5,0,0,11,True,0,0,0,11,11,5,37,"{""200"": 11, ""400"": 11, ""404"": 6, ""409"": 10, ""500"": 11, ""204"": 3, ""403"": 4}","{""limit"": 2, ""offset"": 2}"
454,azure_sql-operations_2014-04-01,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,1,"{""200"": 1}",{}
455,interzoid_getaddressmatch_1_0_0,1,1,1,1,0,0,False,0,1,1,1,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,2,"{""200"": 1, ""400"": 1, ""403"": 1, ""405"": 1, ""500"": 1}",{}
456,azure_azsadmin-ScaleUnit_2016-05-01,4,4,0,4,0,3,True,0,4,1,1,4,0,0,0,2,0,0,4,False,0,0,0,4,4,2,22,"{""200"": 4, ""404"": 2, ""202"": 2}",{}
457,azure_azsadmin-DelegatedProviderOffer_2015-11-01,2,2,0,2,1,2,True,0,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,7,"{""200"": 2}",{}
458,azure_cosmos-db-privateLinkResources_2019-08-01-preview,2,2,0,2,0,2,True,0,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,9,"{""200"": 2}",{}
459,apisetu_dbraitandaman_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
460,googleapis_licensing_v1,4,4,0,4,0,4,False,0,7,0,0,7,0,0,7,3,0,0,0,False,0,0,0,4,7,3,180,"{""200"": 7}",{}
461,scideas_regression_1_0,1,1,1,1,0,1,True,0,1,0,0,1,0,0,0,1,0,0,1,False,0,0,0,1,1,1,1,"{""200"": 1}",{}
462,azure_authorization-authorization-RoleDefinitionsCalls_2015-07-01,5,5,0,5,0,5,True,0,7,0,0,7,0,0,0,1,0,0,5,False,0,0,0,5,7,1,25,"{""200"": 6, ""201"": 1}",{}
463,nytimes_books_api_3_0_0,6,6,6,4,0,1,False,2,6,5,5,6,0,0,0,0,0,0,6,True,0,0,0,6,6,0,45,"{""200"": 6}","{""offset"": 2}"
464,adobe_aem_3_7_1-pre_0,42,43,29,18,7,41,True,0,48,0,3,2,0,0,0,0,0,0,43,False,1,0,0,43,48,6,288,"{""200"": 8, ""404"": 2, ""405"": 1, ""302"": 1}",{}
465,domainsdb_1_0,12,11,14,14,0,7,True,8,14,3,9,14,0,0,0,0,0,0,14,True,0,0,0,14,14,0,69,"{""200"": 11, ""403"": 9, ""404"": 11}","{""page"": 8, ""limit"": 8}"
466,bigdatacloud_1_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,2,0,0,0,2,False,0,0,0,2,2,0,6,"{""200"": 2}",{}
467,azure_sql-databaseVulnerabilityAssessments_2017-03-01-preview,2,2,0,2,0,2,True,0,4,0,0,0,0,0,0,1,0,0,2,False,0,0,0,2,4,1,24,"{""200"": 4, ""201"": 1}",{}
468,azure_recoveryservicesbackup-operations_2016-08-10,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,1,"{""200"": 1}",{}
